clip_id,source_video_id,domain,split,duration_sec,clip_path,transcript,dataset
RBo3QndKgrE_000102,RBo3QndKgrE,issu,train,8.56,kmsav_pilot/cropped/RBo3QndKgrE/utts/000102.mp4,것이 많은데 그게 사실은 다른 나라들에서는 점도표를 이야기하지 않는 이유 중의 하나인데요. 그건 국가마다 금융시장에,"KMSAV (interim, not OLKAVS)"
RBo3QndKgrE_000103,RBo3QndKgrE,issu,train,5.08,kmsav_pilot/cropped/RBo3QndKgrE/utts/000103.mp4,"이 중앙은행을 이해하는 방식이 달라서 그러한 차이가 나오지 않나, 그렇게 생각을 합니다.","KMSAV (interim, not OLKAVS)"
RBo3QndKgrE_000113,RBo3QndKgrE,issu,train,5.32,kmsav_pilot/cropped/RBo3QndKgrE/utts/000113.mp4,그런 걱정에 조금 동의해서 네 연준도 일시적이라는 표현도 삭제하고,"KMSAV (interim, not OLKAVS)"
RBo3QndKgrE_000115,RBo3QndKgrE,issu,train,7.0,kmsav_pilot/cropped/RBo3QndKgrE/utts/000115.mp4,점점 더 이제 조금은 더 빨리 올린다. 금리를 더 빨리 올린다라는 방식으로,"KMSAV (interim, not OLKAVS)"
RBo3QndKgrE_000119,RBo3QndKgrE,issu,train,3.64,kmsav_pilot/cropped/RBo3QndKgrE/utts/000119.mp4,우리 이제 결국은 우리 신흥국을 포함 우리나라에 어떤 영향을 미칠지가,"KMSAV (interim, not OLKAVS)"
RBo3QndKgrE_000122,RBo3QndKgrE,issu,train,5.8,kmsav_pilot/cropped/RBo3QndKgrE/utts/000122.mp4,사실 그동안 계속 얘기 나왔기 때문에 선반영된 측면도 좀 증시에는 좀 있습니다. 어떻게 보시나요?,"KMSAV (interim, not OLKAVS)"
RBo3QndKgrE_000124,RBo3QndKgrE,issu,train,5.04,kmsav_pilot/cropped/RBo3QndKgrE/utts/000124.mp4,몇몇 신흥국은 영향을 받을 수밖에 없는 게 그게 금융시장의 생리라고 생각을 합니다.,"KMSAV (interim, not OLKAVS)"
RBo3QndKgrE_000127,RBo3QndKgrE,issu,train,4.84,kmsav_pilot/cropped/RBo3QndKgrE/utts/000127.mp4,그렇다면 과연 그 나라가 되지 않으려는 각 신흥국들의 노력이,"KMSAV (interim, not OLKAVS)"
RBo3QndKgrE_000129,RBo3QndKgrE,issu,train,5.0,kmsav_pilot/cropped/RBo3QndKgrE/utts/000129.mp4,현재 보여지고 있고요. 네 우리나라도 마찬가지라고 생각을 합니다.,"KMSAV (interim, not OLKAVS)"
RBo3QndKgrE_000135,RBo3QndKgrE,issu,train,2.68,kmsav_pilot/cropped/RBo3QndKgrE/utts/000135.mp4,내년 1월 또 한차례 금리 인상 얘기를 하고 있는데,"KMSAV (interim, not OLKAVS)"
RBo3QndKgrE_000162,RBo3QndKgrE,issu,train,7.44,kmsav_pilot/cropped/RBo3QndKgrE/utts/000162.mp4,큰 문제는 없을 것이다라는 게 이해라고 생각을 합니다. 물론 코로나나 다른 일로 인한 불확실성은 여전히,"KMSAV (interim, not OLKAVS)"
RBo3QndKgrE_000169,RBo3QndKgrE,issu,train,3.16,kmsav_pilot/cropped/RBo3QndKgrE/utts/000169.mp4,우리나라 경제에 대한 예상도 결국은 코로나,"KMSAV (interim, not OLKAVS)"
RBo3QndKgrE_000172,RBo3QndKgrE,issu,train,5.6,kmsav_pilot/cropped/RBo3QndKgrE/utts/000172.mp4,미국의 중앙은행의 정책이나 그런 식의 그 간접적인 파고? 추가 파고,"KMSAV (interim, not OLKAVS)"
RBo3QndKgrE_000175,RBo3QndKgrE,issu,train,7.28,kmsav_pilot/cropped/RBo3QndKgrE/utts/000175.mp4,네 그런 추가 파고를 잘 막을 수 있는 정책이 나온다면 뭐 통화정책 그리고 경제정책 전체로도,"KMSAV (interim, not OLKAVS)"
RBo3QndKgrE_000178,RBo3QndKgrE,issu,train,7.4,kmsav_pilot/cropped/RBo3QndKgrE/utts/000178.mp4,"이번 코로나 위기 아주 잘 예 대응했다 라고 평가할 수 있지 않을까, 네 그렇게 바라보고 기대하고 있습니다.","KMSAV (interim, not OLKAVS)"
RG5Kpfiw-Kw_000001,RG5Kpfiw-Kw,issu,train,3.32,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000001.mp4,이데일리의 이광수 기자와 함께 하시죠 안녕하세요?,"KMSAV (interim, not OLKAVS)"
RG5Kpfiw-Kw_000013,RG5Kpfiw-Kw,issu,train,9.6,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000013.mp4,삐에로 쇼핑이라던지 막 등등등 약간 실험을 약간 좋아하는 그런 성향을 나타내고 있기 때문에 그런 차원에서 좀 네이버를 좀 만난 것이 아닌가 좀 이런 생각이 드는데요.,"KMSAV (interim, not OLKAVS)"
RG5Kpfiw-Kw_000014,RG5Kpfiw-Kw,issu,train,9.12,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000014.mp4,"그 네이버 예전에 그 고위 관계자분 만나가지고 예전에 CJ 대한통운과 이렇게 주식교환 했을 때 와, 어떻게 이렇게 온라인 쇼핑을 강화하는거냐 막 이렇게","KMSAV (interim, not OLKAVS)"
RG5Kpfiw-Kw_000020,RG5Kpfiw-Kw,issu,train,5.56,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000020.mp4,아마 양사도 물론 그걸 고려하고 있겠지만 아직까지는 뭐 구체적인 단계는 당연히 아닐 것으로 그렇게 예상이 됩니,"KMSAV (interim, not OLKAVS)"
RG5Kpfiw-Kw_000025,RG5Kpfiw-Kw,issu,train,9.8,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000025.mp4,"돈이 안벌리는, 지금 적자거든요 SK 와이번스가. 그래서 그 야구단을 왜 샀냐, 아무리 싸게 샀어도 좀 그런 시너지 자체 의문이 든다 좀 이런 시장에서 해석을 했던거 같아요.","KMSAV (interim, not OLKAVS)"
RG5Kpfiw-Kw_000029,RG5Kpfiw-Kw,issu,train,7.52,kmsav_pilot/cropped/RG5Kpfiw-Kw/utts/000029.mp4,"온라인 쇼핑 역, 역량을 좀 키우려고 하는 행보로 보이는데 아마 네이버를 만난 것도 그에 일환이지 않을까 좀 이렇게 생각이 듭니다.","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000007,S8OsACnjTUY,scie,train,6.2,kmsav_pilot/cropped/S8OsACnjTUY/utts/000007.mp4,10세기 정도에 활동했던 페르시아 수학자로 알 콰리즈미라고 하는 분이 있습니다.,"KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000008,S8OsACnjTUY,scie,train,7.68,kmsav_pilot/cropped/S8OsACnjTUY/utts/000008.mp4,"그 여러분들이 중학교 때 방정식 풀 때, 어떻게 했는지 잘 생각해 보시면, 양쪽에 같은 수를 뭐 더하고, 빼고, 나누고 이렇게 해서","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000009,S8OsACnjTUY,scie,train,9.04,kmsav_pilot/cropped/S8OsACnjTUY/utts/000009.mp4,미지수 X의 값을 구하잖아요. 이런 식으로 어떤 절차에 따라서 문제를 푼다라는 이 과정을 어 체계적으로 정리한 사람이 알 콰리즈미이었습니다.,"KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000011,S8OsACnjTUY,scie,train,8.16,kmsav_pilot/cropped/S8OsACnjTUY/utts/000011.mp4,"어 알고리드미 선생께서 말씀하시기를, 알고리드미 가라사대 이런 식으로 이제 라틴어로 적혔던 거죠. 그게 나중에 세월이 지나면서,","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000012,S8OsACnjTUY,scie,train,9.0,kmsav_pilot/cropped/S8OsACnjTUY/utts/000012.mp4,알고리듬이라고 하는 우리가 알고 있는 그 용어로 바뀌게 된 겁니다. 그래서 알고리듬이라고 하는 용어 자체는 한 1000년 이상 되었다고 할 수 있겠습니다.,"KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000016,S8OsACnjTUY,scie,train,5.6,kmsav_pilot/cropped/S8OsACnjTUY/utts/000016.mp4,의미있는 알고리즘은 유클리드 알고리즘이 아닌가 싶습니다. 유클리드가 제안한 건데요.,"KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000033,S8OsACnjTUY,scie,train,8.96,kmsav_pilot/cropped/S8OsACnjTUY/utts/000033.mp4,"어 이 계산을 몇 십년 동안 해도 1000자리를 넘는게 인간의 힘으로는 불가능한 일이었거든요. 그런데, 컴퓨터가 개발되면서 이젠 뭐","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000037,S8OsACnjTUY,scie,train,8.68,kmsav_pilot/cropped/S8OsACnjTUY/utts/000037.mp4,"미지수가 하나 짜리인 방적식은 푸는게 뭐 그렇게 어렵지 않습니다. 근데 이제 미지수가 두 개가 되면, 굉장히 복잡해지거든요. 이런 구조를 다루는게","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000039,S8OsACnjTUY,scie,train,8.08,kmsav_pilot/cropped/S8OsACnjTUY/utts/000039.mp4,"사실 이 아이디어 자체는 여러분도 아마 잘 아실 것 같은데, 히로나카 헤이스케라고 하는 필즈메달 받으신 일본 수학자 있으시죠?","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000040,S8OsACnjTUY,scie,train,7.72,kmsav_pilot/cropped/S8OsACnjTUY/utts/000040.mp4,"이 분이 이제 자기 최대 업적인 그 논문에서 그 내용을, 기본적 개념을 어 사실 사용하고 있습니다.","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000042,S8OsACnjTUY,scie,train,9.28,kmsav_pilot/cropped/S8OsACnjTUY/utts/000042.mp4,이제 이 대수기하나 이런 쪽 연구하는 분들한테는 완전히 새로운 무기가 하나 등장을 한 것이죠. 지금 대수기하 하시는 분들은 계산하는 프로그램을 다 가지고 있거든요.,"KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000083,S8OsACnjTUY,scie,train,9.92,kmsav_pilot/cropped/S8OsACnjTUY/utts/000083.mp4,"20세기 수학자들이 풀어야 할 문제로, 23개의 문제를 제시합니다. 그 중에 10번째 문제가 무엇이냐면, 어떤 주어진 정수계수 당 방정식의 해가,","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000084,S8OsACnjTUY,scie,train,7.16,kmsav_pilot/cropped/S8OsACnjTUY/utts/000084.mp4,"존재하는지, 존재하지 않는지를 판정할 수 있는지 알고리듬을 만들어봐라, 이런 문제였습니다. 어 근데,","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000085,S8OsACnjTUY,scie,train,9.92,kmsav_pilot/cropped/S8OsACnjTUY/utts/000085.mp4,"너무 거창하죠. 이 되게 거창한 일들은 안되게 마련입니다. 이게 사실은 그런 알고리듬이 없습니다. 근데, 없다는 걸 어떻게 보이느냐가 문제가 되는거죠.","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000086,S8OsACnjTUY,scie,train,9.52,kmsav_pilot/cropped/S8OsACnjTUY/utts/000086.mp4,"이걸 하는 과정에서 미국에 줄리아 로빈슨이라고 하는 어 여성 수학자신데, 저는 여성이 수학 못한다는 말을 전혀 이해 못하는 사람 중의 1명인데요.","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000087,S8OsACnjTUY,scie,train,8.72,kmsav_pilot/cropped/S8OsACnjTUY/utts/000087.mp4,줄리아 로빈슨이 여기에 굉장히 많은 업적을 세웠고요. 최종적으로 문제를 해결한 사람은 러시아 사람인 마티야세비치라고 하는 사람이 문제를 해결합니다.,"KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000089,S8OsACnjTUY,scie,train,8.64,kmsav_pilot/cropped/S8OsACnjTUY/utts/000089.mp4,"만약에 그런 알고리듬이 힐베르트가 원했던 그런 알고리즘이 정말로 존재하는 거라면, 전 먹고 살수가 없겠죠. 다행히 그런게 안 통하기 때문에,","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000101,S8OsACnjTUY,scie,train,9.2,kmsav_pilot/cropped/S8OsACnjTUY/utts/000101.mp4,"그러니까 지식을 아무것도 가지지 않고, 검증하는 뭐 이런 겁니다. 예를 들어서, 내가 의료보험을 드는데, 나의 건강정보는 하나도 안 알려주고,","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000102,S8OsACnjTUY,scie,train,9.48,kmsav_pilot/cropped/S8OsACnjTUY/utts/000102.mp4,"나의 적정한 보험료가 얼마인지를 계산해서 보험회사에 보내면, 보험회사는 어 맞았어, 틀렸어를 검증할 수 있는 이런 종류의 알고리즘들은","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000107,S8OsACnjTUY,scie,train,9.08,kmsav_pilot/cropped/S8OsACnjTUY/utts/000107.mp4,"그 수학자들이 사실 하는 일은 문제를 풀어서 답을 구하는 게 아니라, 증명을 하는 거잖아요. 근데, 증명이라고 하는 것은 어떤 주어진 전제로부터,","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000108,S8OsACnjTUY,scie,train,8.04,kmsav_pilot/cropped/S8OsACnjTUY/utts/000108.mp4,"논리적으로 결과를 이끌어 내는 겁니다. 근데 이게 대부분의 경우에는, 굉장히 복잡하지요. 예를 들어, 작년에 설, 강연하셨던","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000109,S8OsACnjTUY,scie,train,8.16,kmsav_pilot/cropped/S8OsACnjTUY/utts/000109.mp4,내용 중에 보면 4색 문제 같은 경우에 지도를 4가지 색으로 칠하는 4색 문제 같은 경우에 중간에 컴퓨터를 써가지고 결과를 만들어 내거든요.,"KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000111,S8OsACnjTUY,scie,train,9.52,kmsav_pilot/cropped/S8OsACnjTUY/utts/000111.mp4,"지금 정반대로 더 많이 나가서, 아니 아예 그러면 그 모든, 증명의 모든 단계를, 사람을 못 믿는거죠. 모든 단계를,","KMSAV (interim, not OLKAVS)"
S8OsACnjTUY_000113,S8OsACnjTUY,scie,train,9.44,kmsav_pilot/cropped/S8OsACnjTUY/utts/000113.mp4,"어 수학적인 증명을 검증하기 이런 프로그램들도 지금 개발되어 있습니다. 프랑스에서 개발한 코크라고, COQ라고 부르는 그 프로그램 같은 경우에는,","KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000017,foHGym4mQR8,issu,train,7.32,kmsav_pilot/cropped/foHGym4mQR8/utts/000017.mp4,더욱 어 빛나는 것 같습니다. 해변의 경우 말이죠. 많이 인제 햇빛도 좋고 또 어 뜨겁지만요.,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000022,foHGym4mQR8,issu,train,5.56,kmsav_pilot/cropped/foHGym4mQR8/utts/000022.mp4,그런데 화순항 개발 사업으로 인해서 이 금모래 해변이 완전히 사라질 위기입니다.,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000024,foHGym4mQR8,issu,train,6.72,kmsav_pilot/cropped/foHGym4mQR8/utts/000024.mp4,지금 그렇게 추진되고 있습니다. 그 모래 해변을 갖다가 이제 매립을 할려고 지금 어 국가에서는 지금 준비를 하고 있는데,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000027,foHGym4mQR8,issu,train,6.4,kmsav_pilot/cropped/foHGym4mQR8/utts/000027.mp4,"사계리의 앞바다의 해삼, 성게, 그 소라 등의 해양 생물의 주요 서식 공간이자","KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000038,foHGym4mQR8,issu,train,5.28,kmsav_pilot/cropped/foHGym4mQR8/utts/000038.mp4,길다란 그 화순항 방파제를 쌓은 뒤에 황우치 해변에 모래 유실이 급격히 증가했습니다.,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000047,foHGym4mQR8,issu,train,2.04,kmsav_pilot/cropped/foHGym4mQR8/utts/000047.mp4,용머리 해안과 바로 이어지는데요.,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000051,foHGym4mQR8,issu,train,4.16,kmsav_pilot/cropped/foHGym4mQR8/utts/000051.mp4,그 그 넓은 백사장의 그 땅바닥 지반이 드러나 버렸습니다.,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000054,foHGym4mQR8,issu,train,6.32,kmsav_pilot/cropped/foHGym4mQR8/utts/000054.mp4,나름의 어떤 노력은 했다고 볼 수 있겠는데 물속에 방파제도 공사했습니다. 이게 한 1700억?,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000059,foHGym4mQR8,issu,train,7.32,kmsav_pilot/cropped/foHGym4mQR8/utts/000059.mp4,아 또 백원 아 백사장 복원 사업도 펼쳤습니다. 모래를 갖다 쏟아 붓는 복원 사업도 펼쳤는데 모두 수포로 돌아갔습니다.,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000069,foHGym4mQR8,issu,train,4.88,kmsav_pilot/cropped/foHGym4mQR8/utts/000069.mp4,이 황우치 해변 백사장 복원 사업 직후에 황당한 일이 벌어졌습니다.,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000071,foHGym4mQR8,issu,train,3.44,kmsav_pilot/cropped/foHGym4mQR8/utts/000071.mp4,이 레미콘 3600대 분량에 달하는 모래 대부분이,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000075,foHGym4mQR8,issu,train,2.56,kmsav_pilot/cropped/foHGym4mQR8/utts/000075.mp4,네네. 3 레미콘 3600대 분량입니다.,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000079,foHGym4mQR8,issu,train,4.76,kmsav_pilot/cropped/foHGym4mQR8/utts/000079.mp4,"네, 이 쓸려 나간 모래들 어디로 갔을까? 마을 어장 마을 어장을 덮쳤습니다.","KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000081,foHGym4mQR8,issu,train,5.96,kmsav_pilot/cropped/foHGym4mQR8/utts/000081.mp4,네네. 지난 2019년에 용역을 맡아서 수행한 한국항만기술단은,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000082,foHGym4mQR8,issu,train,5.16,kmsav_pilot/cropped/foHGym4mQR8/utts/000082.mp4,태풍 등에 의해서 발생하는 강한 해빈류로 인해서 황우치 해변에 모래가 쓸려 나오고,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000084,foHGym4mQR8,issu,train,5.72,kmsav_pilot/cropped/foHGym4mQR8/utts/000084.mp4,화순항 방파제 인근의 조류를 타고 사계리 어장 부근으로 이동한 것으로 이렇게 판단을 했습니다.,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000093,foHGym4mQR8,issu,train,4.84,kmsav_pilot/cropped/foHGym4mQR8/utts/000093.mp4,황 이 화순항 내측에서 유출되는 모래의 양까지 증가시키면서,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000104,foHGym4mQR8,issu,train,9.36,kmsav_pilot/cropped/foHGym4mQR8/utts/000104.mp4,거기다가 인제 또 인공 구조물들을 갖다가 설치를 하는 거죠. 이런 상황을 야기한 근본이라고 할 수 있는 즉 화순항 방파제를 그대로 두고서,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000106,foHGym4mQR8,issu,train,9.56,kmsav_pilot/cropped/foHGym4mQR8/utts/000106.mp4,"어 또 다른 토목 공사를 추진하는 것이 얼마나 효과가 있을지 미지수입니다. 이 방파제 때문에 방파제가 원체 길거든요. 800인, 800m 이상 가까이 되는데요.","KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000117,foHGym4mQR8,issu,train,2.84,kmsav_pilot/cropped/foHGym4mQR8/utts/000117.mp4,"어 피해 보상을 위한 용역을 실시하고 있는데요,","KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000120,foHGym4mQR8,issu,train,4.08,kmsav_pilot/cropped/foHGym4mQR8/utts/000120.mp4,어업 어업 피해 조사 용역 내년 초에 마무리 된다고 합니다.,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000123,foHGym4mQR8,issu,train,2.6,kmsav_pilot/cropped/foHGym4mQR8/utts/000123.mp4,관심 갖고 바라볼 필요가 있겠습니다. 먼저,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000124,foHGym4mQR8,issu,train,9.36,kmsav_pilot/cropped/foHGym4mQR8/utts/000124.mp4,화순 아 하수 처리장 포화호로 인해서 바다 환경이 악화된 다른 지역의 어민들도 이번 피해 보상 결과를 유의 깊게 바라보게 될 거 같구요.,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000129,foHGym4mQR8,issu,train,3.2,kmsav_pilot/cropped/foHGym4mQR8/utts/000129.mp4,무투표 교육위원장입니다.,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000160,foHGym4mQR8,issu,train,5.0,kmsav_pilot/cropped/foHGym4mQR8/utts/000160.mp4,그런 문제 무투표 당선 문제 교육위원 제도의 문제점으로 거론되기도 했었거든요.,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000164,foHGym4mQR8,issu,train,8.88,kmsav_pilot/cropped/foHGym4mQR8/utts/000164.mp4,어 교육위원들이 교육위원장을 맡아야 한다. 그런 얘기가 또 나오기도 했습니다. 하지만 아 교육위원들 결국 합의하지는 못했다고 했나요?,"KMSAV (interim, not OLKAVS)"
foHGym4mQR8_000173,foHGym4mQR8,issu,train,3.56,kmsav_pilot/cropped/foHGym4mQR8/utts/000173.mp4,상호 발전적 동반 관계를 유지하도록 노력하겠다. 그렇게 밝혔습니다.,"KMSAV (interim, not OLKAVS)"
h_oWNspfDU0_000010,h_oWNspfDU0,beau,train,8.44,kmsav_pilot/cropped/h_oWNspfDU0/utts/000010.mp4,"여름에 땀을 막 너무 흘리고 만났는데, 포옹했는데 약간 땀남새가 확 나거나 고기 냄새가 확 나면은 이제","KMSAV (interim, not OLKAVS)"
h_oWNspfDU0_000011,h_oWNspfDU0,beau,train,6.48,kmsav_pilot/cropped/h_oWNspfDU0/utts/000011.mp4,상대방도 저를 그렇게 느끼지 않을까 걱정도 되고 그랬던 적은 있죠.,"KMSAV (interim, not OLKAVS)"
h_oWNspfDU0_000036,h_oWNspfDU0,beau,train,2.04,kmsav_pilot/cropped/h_oWNspfDU0/utts/000036.mp4,그러면은 영상 편지 한번 써라.,"KMSAV (interim, not OLKAVS)"
h_oWNspfDU0_000039,h_oWNspfDU0,beau,train,3.2,kmsav_pilot/cropped/h_oWNspfDU0/utts/000039.mp4,"승준아. 내가 이거 꼭 보내줄 테니까,","KMSAV (interim, not OLKAVS)"
h_oWNspfDU0_000040,h_oWNspfDU0,beau,train,5.92,kmsav_pilot/cropped/h_oWNspfDU0/utts/000040.mp4,집에 이불에도 뿌리고 어? 베개에도 뿌리고 입에도 뿌리고 좀 그렇게 해 어? 옷에도 뿌리고,"KMSAV (interim, not OLKAVS)"
h_oWNspfDU0_000059,h_oWNspfDU0,beau,train,6.08,kmsav_pilot/cropped/h_oWNspfDU0/utts/000059.mp4,"이제 운동을 좋아하셔 가지고 땀이 많이 나시는 분들이나, 아니면 저 처럼 담배 냄새 걱정 많이 하시는 분들한테","KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000002,kGW7tikzUNQ,issu,train,5.36,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000002.mp4,기업 모닝노틉니다. 서상영 팀장 모시고 시장 사항들 살펴보도록 하겠습니다. 어서오십시오.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000010,kGW7tikzUNQ,issu,train,5.72,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000010.mp4,내가 볼 때는 뭐 먼저 저기 그 한번 질러보면 NATO 가 있잖아요.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000012,kGW7tikzUNQ,issu,train,6.36,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000012.mp4,에 NATO가 있는데 지금 인제 그 이 프랑스의 그 이 누구 마크롱이,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000017,kGW7tikzUNQ,issu,train,8.16,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000017.mp4,어 중국과의 무역협상을 타결할 사람은 나 밖에 없다. 나만이 무역 협상을 타결할 수 있어.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000019,kGW7tikzUNQ,issu,train,9.48,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000019.mp4,이게 좀 지연되면 때는 대선 이후에 할 수도 있어. 이런 얘기를 했거든요. 근데 그러나 그럼에도 불구하고,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000020,kGW7tikzUNQ,issu,train,6.52,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000020.mp4,중국이 무역협상을 원하고 있기 때문에 뭐 금융적으로 잘 진행될 수도 있어.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000023,kGW7tikzUNQ,issu,train,5.28,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000023.mp4,왜그냐면 미국과 미국 국민들중에 67%가,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000024,kGW7tikzUNQ,issu,train,4.96,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000024.mp4,그 트럼프에 대중국 정책에 대해서 찬성을 하고 있다라는 점에 주목할 필요가 있어요.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000026,kGW7tikzUNQ,issu,train,7.28,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000026.mp4,그러다 보니까 대선전에 무역협상을 중국이 무릎을 꿇고 항복해 버리면,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000029,kGW7tikzUNQ,issu,train,6.12,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000029.mp4,문제는 인제 이게 여러가지 조건들이 좀 있습니다. 트럼프가 계속적으로,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000034,kGW7tikzUNQ,issu,train,9.64,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000034.mp4,왜그냐면 사는 사람들 입장에서는 관세 부과되 가지고 가격이 올라가면 다른 대체제가 있으면 그쪽으로 가는 거잖아요. 예. 근데.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000035,kGW7tikzUNQ,issu,train,9.64,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000035.mp4,"문제는 대체제가 없는 것들이 있죠. 예를 들어서 빨대, 뭐 이런 것들 이쑤시개 이런것들은 전부다 관세에서 면제해 버렸어요.","KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000038,kGW7tikzUNQ,issu,train,6.44,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000038.mp4,그러면서 그러면 그 관 그 미국 정부 미국 트럼프가 맨날 돈 벌었다고 하는데 그럼 어디서 나왔냐.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000040,kGW7tikzUNQ,issu,train,6.88,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000040.mp4,얼마전에 뉴욕 연원에서 그와 관련된 보고서를 발표를 했죠. 이것다 미국 기업들하고 미국 소비자들이 부담한거다.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000044,kGW7tikzUNQ,issu,train,3.44,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000044.mp4,"근데, 항상 트럼프는 자기가 잘한거니까","KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000046,kGW7tikzUNQ,issu,train,3.68,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000046.mp4,일단 중국으로부터 내가 돈을 이만큼 뺏어왔어. 이런 식으로 언급을 하는 거죠.,"KMSAV (interim, not OLKAVS)"
kGW7tikzUNQ_000048,kGW7tikzUNQ,issu,train,9.6,kmsav_pilot/cropped/kGW7tikzUNQ/utts/000048.mp4,근데 그럼에도 불구하고 일단 관세로 인해서 피해를 보고 있는게 미국 기업들과 그 소비자들 이건 뭘 얘기를 하는 거냐면,"KMSAV (interim, not OLKAVS)"
